"activateable","associateEntityType","associateParentEntity","createable","custom","customSetting","deepCloneable","deletable","deprecatedAndHidden","feedEnabled","hasSubtypes","idEnabled","isInterface","isSubtype","keyPrefix","label","labelPlural","layoutable","mergeable","mruEnabled","name","queryable","replicateable","retrieveable","searchable","triggerable","undeletable","updateable"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Team","Change Event: Team","false","false","false","copado__Team__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: Team","History: Team","false","false","false","copado__Team__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Team","Share: Team","false","false","false","copado__Team__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Team","Tag: Team","false","false","false","copado__Team__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aDk","Team","Teams","true","false","true","copado__Team__c","true","true","true","true","true","true","true"
"false",,,"false","true","false",,"false","false","false","false","true",,"false","m1P","Test Tool","Test Tools","true","false","true","copado__TestTool__mdt","true","false","true","false","false","false","false"
"false",,,"false","true","false",,"false","false","false","false","true",,"false","m15","Test Type","Test Types","true","false","true","copado__TestType__mdt","true","false","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Test Run Step","Change Event: Test Run Step","false","false","false","copado__Test_Run_Step__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Test Run Step","Tag: Test Run Step","false","false","false","copado__Test_Run_Step__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aDl","Test Run Step","Test Run Steps","true","false","false","copado__Test_Run_Step__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Test Run","Change Event: Test Run","false","false","false","copado__Test_Run__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Test Run","Tag: Test Run","false","false","false","copado__Test_Run__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aDm","Test Run","Test Runs","true","false","true","copado__Test_Run__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Test Script Step","Change Event: Test Script Step","false","false","false","copado__Test_Script_Step__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Test Script Step","Tag: Test Script Step","false","false","false","copado__Test_Script_Step__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aDn","Test Script Step","Test Script Steps","true","false","false","copado__Test_Script_Step__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Test Script","Change Event: Test Script","false","false","false","copado__Test_Script__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Test Script","Share: Test Script","false","false","false","copado__Test_Script__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Test Script","Tag: Test Script","false","false","false","copado__Test_Script__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aDo","Test Script","Test Scripts","true","false","true","copado__Test_Script__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Test Suite Script","Change Event: Test Suite Script","false","false","false","copado__Test_Suite_Script__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Test Suite Script","Tag: Test Suite Script","false","false","false","copado__Test_Suite_Script__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aKQ","Test Suite Script","Test Suite Scripts","true","false","false","copado__Test_Suite_Script__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Test","Change Event: Test","false","false","false","copado__Test__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Test","Share: Test","false","false","false","copado__Test__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Test","Tag: Test","false","false","false","copado__Test__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aHG","Test","Tests","true","false","true","copado__Test__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Theme","Change Event: Theme","false","false","false","copado__Theme__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Theme","Share: Theme","false","false","false","copado__Theme__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Theme","Tag: Theme","false","false","false","copado__Theme__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aDp","Theme","Themes","true","false","true","copado__Theme__c","true","true","true","true","true","true","true"
